1965,2022-04-12 16:45:32.000000,Расторжение 60048 (Vesennyaya 14 2p),-----,,192.168.59.5 port 17,Троицкий
1966,2022-04-12 16:46:21.000000,Расторжение 50570 (Dev. Pole 11 7p),-----,,192.168.60.229 port 10,Троицкий
1967,2022-04-12 16:46:41.000000,Расторжение 50185 (Dev. Pole 12 k2),-----,,192.168.60.164 port 19,Троицкий
1968,2022-04-12 16:46:54.000000,Расторжение 33958 (Sosnoviy bor 73),-----,,192.168.59.223 port 10,Троицкий
1969,2022-04-12 16:47:06.000000,Расторжение 24275 (Lenina 97),-----,,192.168.47.220 port 1,Троицкий
1970,2022-04-12 16:48:14.000000,Расторжение 51366 (Okt. Rev. 297),-----,,192.168.58.186 port 2,Троицкий
1971,2022-04-12 16:49:12.000000,Расторжение 55338 (Gagarina 60),-----,,192.168.57.207 port 14,Троицкий
1972,2022-04-12 16:51:52.000000,Расторжение 51097 (Dzerzhinskogo 6),-----,,192.168.47.130 port 6,Троицкий
1973,2022-04-12 19:32:51.000000,Изменение настроек на 192.168.58.176 (Pionerskaya 27),-----,,27388 restore port kulida,Троицкий
1974,2022-04-12 20:04:51.000000,Изменение настроек на 192.168.59.22 (Shilova 3 5p),-----,,54926 enable autodowngrade speed on flapping port,Троицкий
1975,2022-04-12 20:08:20.000000,Изменение настроек на 192.168.59.208 (Suvorova 30),-----,,14982 enable port erdakiy,Троицкий
1976,2022-04-12 22:56:33.000000,"Дзержинского 95, Кирова 17  и Козлова 116 - перезагрузка по питанию",-----,, ,Троицкий
1977,2022-04-12 23:00:02.000000,Дежурство сдал,-----,, ,Троицкий
1978,2022-04-13 06:57:48.000000,Заступил на дежурство,-----,, ,Корнеев
1979,2022-04-13 09:36:14.000000,"Не работает 376 Окт. рев, 374, 394",Понкратов,09:36, Электрики меняют ВРУ. Поставили аккумуляторы на 376 доме,Корнеев
1980,2022-04-13 10:34:23.000000,"Не работает Весенняя 8,6,4. Девичье поле 8",Понкратов,11:24, Работают электрики,Корнеев
1981,2022-04-13 21:28:06.000000,Не работает Юбилейная,-----,22:03, нет эл-ва на поселке потому что гигабитник работает,Корнеев
1982,2022-04-13 21:57:21.000000,"Не работает Советская 48, 58",-----,22:03, ,Корнеев
1983,2022-04-13 23:00:42.000000,Дежурство сдал,-----,, ,Корнеев
1984,2022-04-14 06:57:48.000000,Заступил на дежурство,-----,, ,Кочеров
1985,2022-04-14 11:45:01.000000,"Не работает Дев.Поле 8 6,5",Федосеев,13:45, ,Кочеров
1986,2022-04-14 21:22:47.000000,Сработал Power Test на Дзержинского 93,-----,21:25, ,Кочеров
1987,2022-04-14 23:00:01.000000,Дежурство сдал,-----,, ,Кочеров
1988,2022-04-15 06:56:17.000000,"С 14.04.2022 с 15.10 не работает 49.151 (Дев. Поле 8 6п), нет линка, мощность есть.",-----,06:56,Помогла перезагрузка 27 порта 60.134,Троицкий
1989,2022-04-15 06:58:53.000000,Продолжают расти ошибки на приходящем порту 49.209 (Дев. Поле 12 к4),-----,09:37,Замена трансиверов.,Троицкий
1990,2022-04-15 07:00:01.000000,Заступил на дежурство,-----,, ,Троицкий
1991,2022-04-15 08:41:04.000000,"Каскад Дев. Поле 12 запущен со стороны 12к1 (выключен 8 порт 60.132), т.к. на 12к4 растут ошибки.",-----,,После замены трансиверов вернул обратно.,Троицкий
1992,2022-04-15 08:56:51.000000,Подключение 15782 (Dzerzhinskogo 15) - labzin,-----,,192.168.57.158 порт 18 кабель 38 м,Троицкий
1993,2022-04-15 09:20:08.000000,Подключение 15792 (Lenina 32) - labzin,-----,,192.168.58.226 порт 10 кабель 12 м,Троицкий
1994,2022-04-15 09:30:29.000000,Дев. Поле 2Д 3п - пропал линк,Федосеев,15:14,"Висят объявления, работы электриков до 12.30, другие подъезды тоже будут отключать.
После ухода электриков была обесточена розетка, откуда запитан наш ящик, устранил Панин.",Троицкий
1995,2022-04-15 09:37:12.000000,Подключение 15812 (Kolomenskaya 6) - komarov,-----,,192.168.58.51 порт 16 кабель 37 м,Троицкий
1996,2022-04-15 09:41:42.000000,Изменение настроек на 192.168.60.132 (Dev. Pole 2D),-----,,Change topology (fiber issue fixed),Троицкий
1997,2022-04-15 10:06:01.000000,"Дев. Поле 2Д 7п - работы по переделке электрики, чтобы абонентский ящик работал от ИБП в случае отключения электричества",Понкратов,10:45, ,Троицкий
1998,2022-04-15 10:08:44.000000,О. Р. 402 - перезагрузка по питанию,-----,, ,Троицкий
2000,2022-04-15 10:16:58.000000,Изменение настроек на 192.168.57.229 (Dzerzhinskogo 21),-----,,28782 change port kuznetsov,Троицкий
2001,2022-04-15 10:26:43.000000,Растут ошибки на 3 порту 49.118 (подключена Советская 7 11п),-----,, ,Троицкий
2002,2022-04-15 10:55:56.000000,Подключение 51779 (Zaharova 4) - labzin,-----,,192.168.60.207 порт 18 кабель 41 м,Троицкий
2003,2022-04-15 11:05:06.000000,Подключение 15412 (Oktyabrskaya 105) - komarov,-----,,192.168.49.106 порт 12 кабель 27 м,Троицкий
2004,2022-04-15 11:18:44.000000,"Изменение настроек на коммутаторах:
192.168.58.33
192.168.59.119
192.168.47.66
192.168.58.109
192.168.59.16
192.168.58.30
192.168.58.176
192.168.58.23",-----,,Планируется перенос абонентского коммутатора Пионерская 25 в каскад Пионерская 27 - Красная Заря 5.,Троицкий
2005,2022-04-15 11:24:25.000000,Изменение настроек на 192.168.57.2 (central switch 372),-----,,Add new vlan 229 for Podlipky GPON,Троицкий
2006,2022-04-15 11:40:35.000000,Девичье Поле 2Д - работает на ИБП,-----,12:04,"Плановые работы электриков, висят объявления.",Троицкий
2007,2022-04-15 11:57:14.000000,Подключение 15785 (Frunze 39a 4p) - komarov,-----,,192.168.59.43 порт 6 кабель 73 м,Троицкий
2008,2022-04-15 12:13:26.000000,Дев. Поле 2Д 9п - пропал линк,-----,12:25,"Плановые работы электриков, висят объявления.",Троицкий
2009,2022-04-15 12:16:15.000000,Подключение 15840 (Kalinina 37) - sinitsyn,-----,,192.168.58.234 порт 3 кабель 40 м,Троицкий
2010,2022-04-15 12:28:59.000000,Изменение настроек на 192.168.57.163 (Kalinina 27),-----,,26863 fix wrong acl,Троицкий
2011,2022-04-15 14:00:29.000000,Окт. Рев. 344 5п - пропали линки с двух сторон,Федосеев,14:10,"Не было электричества.
После восстановления не поднялся линк между 57.23 и 57.99, помогла перезагрузка 27 порта 57.23",Троицкий
2012,2022-04-15 14:23:40.000000,Изменение настроек на 192.168.59.163 (Frunze 50),-----,,01204 change public ip,Троицкий
2013,2022-04-15 14:31:51.000000,Изменение настроек на 192.168.58.154 (Sapozhkovyh 9),-----,,remove multicast from free port,Троицкий
2014,2022-04-15 14:31:53.000000,Изменение настроек на 192.168.57.27 (Sapozhkovyh 9),-----,,29331 fix port desc,Троицкий
2015,2022-04-15 14:33:33.000000,Расторжение 27828 (Gagarina 60),-----,,192.168.57.207 port 23,Троицкий
2016,2022-04-15 14:41:35.000000,Ленина 66 - перезагрузка по питанию,-----,, ,Троицкий
2017,2022-04-15 15:34:23.000000,Кирова 64 (теплосеть) - перезагрузка по питанию,-----,, ,Троицкий
2018,2022-04-15 16:48:27.000000,Расторжение 57256 (Malysheva 15 1p),-----,,192.168.59.202 port 5,Троицкий
2019,2022-04-15 16:48:44.000000,Расторжение 56463 (Gagarina 66e),-----,,192.168.57.77 port 18,Троицкий
2020,2022-04-15 16:50:08.000000,Расторжение 32398 (Sergievskiy Centralnaya 29),-----,,192.168.60.90 port 12,Троицкий
2021,2022-04-15 16:51:41.000000,Расторжение 52412 (Dobrolubova 18 5p),-----,,192.168.58.141 port 7,Троицкий
2022,2022-04-15 16:51:59.000000,Расторжение 14964 (Gagarina 16),-----,,192.168.59.92 port 22,Троицкий
2023,2022-04-15 16:52:59.000000,Расторжение 30957 (Cherkizovo 12),-----,,192.168.60.147 port 5,Троицкий
2024,2022-04-15 17:12:47.000000,Изменение настроек на 192.168.58.114 (Makeeva 6),-----,,27809 remove multicast from free port,Троицкий
2025,2022-04-15 17:15:29.000000,Изменение настроек на 192.168.60.189 (Kozlova 1),-----,,56578 termination,Троицкий
2026,2022-04-15 18:20:37.000000,Ленина 79 (49.101) - растут ошибки на приходящем порту,-----,, ,Троицкий
2027,2022-04-15 18:36:23.000000,Изменение настроек на 192.168.60.228 (Dev. Pole 11 4p),-----,,59557 force 10M speed on flapping port,Троицкий
2028,2022-04-15 18:49:27.000000,Строймонтаж - перезагрузка радио со стороны Строймонтажа,-----,,Проблема с прошивкой радио,Троицкий
2029,2022-04-15 19:09:57.000000,Студенческая 21 3 этаж левый стояк - перезагрузка по питанию,-----,, ,Троицкий
2030,2022-04-15 21:12:15.000000,Бульвар 800-летия 13 2п - растут ошибки на приходящем порту,-----,, ,Троицкий
2031,2022-04-15 23:00:01.000000,Дежурство сдал,-----,, ,Троицкий
2032,2022-04-16 06:58:07.000000,Заступил на дежурство,-----,, ,Корнеев
2033,2022-04-16 12:40:49.000000,Не работает Октябрьская революция 402 Общага,Понкратов,13:28, выбило автомат на чердаке,Корнеев
2034,2022-04-16 17:14:25.000000,Не работает Ларцевы поляны 47,Понкратов,22:52, нет эл-ва на части дома. Электрики сказали что выехали устранять,Корнеев
2035,2022-04-16 23:00:07.000000,Дежурство сдал,-----,, ,Корнеев
2036,2022-04-17 07:04:31.000000,Заступил на дежурство,-----,, ,Кочеров
2037,2022-04-17 09:22:41.000000,Не работает Сергеевский  Ленина  10-2,Понкратов,10:25, ,Кочеров
2038,2022-04-17 16:00:03.000000,Не работает Сосновый бор,-----,16:03, ,Кочеров
2039,2022-04-17 19:04:05.000000,Трафик Ulcom Поднялся до 7 Гбит,Трушин,, ,Кочеров
2040,2022-04-17 22:11:00.000000,"Не работает Огородная 93,88 Не работает Кирова 38,40",-----,22:19, Закрыл порт 21 Дзержинского 93 58.108.  открыл порт на Кирова 46,Кочеров
2041,2022-04-17 23:00:49.000000,Дежурство сдал,-----,, ,Кочеров
2042,2022-04-18 07:00:01.000000,Заступил на дежурство,-----,, ,Троицкий
2043,2022-04-18 07:10:46.000000,Изменение настроек на 192.168.47.190 (Bufeeva 12),-----,,disable flapping port (unknown linksys),Троицкий
2044,2022-04-18 07:32:56.000000,Изменение настроек на 192.168.47.190 (Bufeeva 12),-----,,force 100M speed on disabled flapping port (still flapping),Троицкий
2045,2022-04-18 08:09:41.000000,Ленина 79 (49.101) - растут ошибки на приходящем порту,-----,, ,Троицкий
2046,2022-04-18 08:56:42.000000,Пионерская 25 - перенос абонентского коммутатора в каскад Пионерская 27 - Красная Заря 5,-----,, ,Троицкий
2047,2022-04-18 09:22:04.000000,Установлено GPON оборудование на Подлипки (49.249),-----,, ,Троицкий
2048,2022-04-18 09:36:23.000000,Изменение настроек на 192.168.60.189 (Kozlova 1),-----,,Enable false disabled port with radio station,Троицкий
2049,2022-04-18 09:55:19.000000,Изменение настроек на 192.168.49.47 (Zarudnya 38),-----,,30667 enable multicast komarov,Троицкий
2050,2022-04-18 10:50:45.000000,Изменение настроек на 192.168.60.43 (Sosnoviy bor 63),-----,,33906 force 100M speed on flapping port,Троицкий
2051,2022-04-18 11:28:20.000000,Подключение 15788 (Zaharova 16 k1 16et) - labzin,-----,,192.168.49.240 порт 4 кабель 37 м,Троицкий
2052,2022-04-18 11:34:21.000000,Подключение 15847 (Gagarina 16) - erdakiy,-----,,192.168.59.92 порт 22 кабель 58 м,Троицкий
2053,2022-04-18 11:38:33.000000,Изменение настроек на 192.168.47.77 (Kommunalnaya 18a),-----,,59570 enable multicast komarov,Троицкий
2054,2022-04-18 11:46:38.000000,Изменение настроек на 192.168.58.21 (TK Maksimum),-----,,41444 set public ip,Троицкий
2055,2022-04-18 12:23:42.000000,Подключение 60100 (Zaharova 10 k2 p2) - labzin,-----,,192.168.49.190 порт 16 кабель 57 м,Троицкий
2056,2022-04-18 12:52:18.000000,Подключение 15857 (Dzerzhinskogo 10b 1p) - komarov,-----,,192.168.49.241 порт 3 кабель 18 м,Троицкий
2057,2022-04-18 13:14:15.000000,Подключение 51786 (Dev. Pole 12 k1) - labzin,-----,,192.168.60.168 порт 18 кабель 18 м,Троицкий
2058,2022-04-18 13:47:47.000000,"Радужный, Московская 14 - пропал линк",Федосеев,13:50,Не было электричества,Троицкий
2059,2022-04-18 18:10:09.000000,Изменение настроек на 192.168.60.12 (Kirova 80 2p),-----,,20644 fix missing deny acl rule and block LBD port,Троицкий
2060,2022-04-18 18:12:40.000000,"Студенческая 21, 3 этаж, левый стояк - перезагрузка по питанию",-----,, ,Троицкий
2061,2022-04-18 18:36:47.000000,Подключение 15868 (Suvorova 60) - kulida,-----,,192.168.57.212 порт 20 кабель 15 м,Троицкий
2062,2022-04-18 19:09:10.000000,Изменение настроек на 192.168.49.117 (Pionerskaya 25),-----,,Set only used vlans on ports,Троицкий
2063,2022-04-18 19:44:04.000000,Изменение настроек на 192.168.59.105 (Frunze 45),-----,,54748 enable port blocked by boss,Троицкий
2064,2022-04-18 20:06:51.000000,Растут ошибки на 3 порту 49.118 (подключена Советская 7 11п),-----,,"Сегодня  в качестве починки там меняли трансивер, видимо, дело не в нем...",Троицкий
2065,2022-04-18 23:00:01.000000,Дежурство сдал,-----,, ,Троицкий
2066,2022-04-19 07:00:53.000000,Заступил на дежурство,-----,, ,Корнеев
2067,2022-04-19 07:02:23.000000,Не работает Студенческая 21,Понкратов,08:58, ,Корнеев
2068,2022-04-19 23:00:28.000000,Дежурство сдал,-----,, ,Корнеев
2069,2022-04-20 06:56:17.000000,Изменение настроек на 192.168.47.13 (Astahova 19 9p),-----,,51609 force 100M speed on flapping port,Троицкий
2070,2022-04-20 07:00:01.000000,Заступил на дежурство,-----,, ,Троицкий
2071,2022-04-20 08:27:04.000000,Изменение настроек на 192.168.58.2 (central switch 372-2),-----,,Add new vlan interface for Kolychevo,Троицкий
2072,2022-04-20 08:30:50.000000,Изменение настроек на 192.168.60.132 (Dev. Pole 2D),-----,,Add new vlan,Троицкий
2073,2022-04-20 08:34:02.000000,"Изменение настроек на коммутаторах:
192.168.60.174
192.168.60.168
192.168.47.167
192.168.47.208
192.168.60.164
192.168.47.193
192.168.49.199
192.168.49.171
192.168.49.233
192.168.49.107
192.168.49.172
192.168.49.209
192.168.60.183
192.168.60.200
192.168.60.207
192.168.60.224
192.168.60.222
192.168.49.152
192.168.49.184
192.168.49.190
192.168.49.189
192.168.49.227
192.168.49.212
192.168.49.228
192.168.49.231
192.168.49.235
192.168.49.234
192.168.49.230
192.168.49.236
192.168.49.240
192.168.49.153",-----,,Добавлен новый vlan 96 в каскады Захарова и Дев. Поле 12,Троицкий
2074,2022-04-20 08:46:07.000000,Изменение настроек на 192.168.60.228 (Dev. Pole 11 4p),-----,,59557 blocked by boss,Троицкий
2075,2022-04-20 08:54:17.000000,Растут ошибки на 25 порту 49.125 (Кирова 46 в сторону Кирова 42а),Федосеев,09:54,"Запустил каскад с разных сторон (58.108:21, 49.125:25)
09.54 - заменили трансивер, вернул все как было.",Троицкий
2076,2022-04-20 09:03:07.000000,"Пропали линки на Спирина 1, 3, Дев. Поле 13 7п",Федосеев,16:54,"Работы электриков до 17 часов
После восстановления подачи электричества не поднялся линк между 60.229 (Дев. Поле 11 7п) и 60.230 (Спирина 1 2п). Помогла перезагрузка 27 порта 60.229",Троицкий
2077,2022-04-20 09:41:27.000000,Подключение 15825 (Yuzhnaya 11) - labzin,-----,,192.168.49.115 порт 11 кабель 27 м,Троицкий
2078,2022-04-20 09:46:14.000000,Изменение настроек на 192.168.58.2 (central switch 372-2),-----,,Add port descriptions,Троицкий
2079,2022-04-20 09:59:22.000000,Изменение настроек на 192.168.57.2 (central switch 372),-----,,Add port descriptions,Троицкий
2080,2022-04-20 10:14:39.000000,Подключение 15772 (Shilova 16) - komarov,-----,,192.168.58.104 порт 1 кабель 30 м,Троицкий
2081,2022-04-20 10:31:47.000000,Подключение 60101 (Gavrilova 7) - labzin,-----,,192.168.47.36 порт 17 кабель 23 м,Троицкий
2082,2022-04-20 11:15:02.000000,Подключение 15858 (Dzerzhinskogo 76 2p) - komarov,-----,,192.168.47.185 порт 18 кабель 35 м,Троицкий
2083,2022-04-20 11:54:38.000000,"Буфеева 12 - кратковременно пропал линк, питание не пропадало",Федосеев,,Работы специалистов ОРиЭС,Троицкий
2084,2022-04-20 12:00:03.000000,Подключение 60102 (Dev. Pole 12 k4) - labzin,-----,,192.168.49.107 порт 5 кабель 51 м,Троицкий
2085,2022-04-20 12:04:41.000000,Установлен дополнительный коммутатор Буфеева 12 (47.195),-----,,Не хватало свободных транзитных портов для подключения другого адреса,Троицкий
2086,2022-04-20 13:01:04.000000,Подключение 34939 (Cherkizovo 8 3p) - komarov,-----,,192.168.47.52 порт 1 кабель 47 м,Троицкий
2087,2022-04-20 13:09:37.000000,Подключение 51788 (Dev. Pole 28 3p) - labzin,-----,,192.168.47.134 порт 1 кабель 71 м,Троицкий
2088,2022-04-20 13:43:13.000000,Подключение 34940 (Sosnoviy bor 64) - komarov,-----,,192.168.59.235 порт 4 кабель 87 м,Троицкий
2089,2022-04-20 13:47:20.000000,Расторжение 01111 (Kirova 12),-----,,192.168.58.71 port 20,Троицкий
2090,2022-04-20 13:47:44.000000,Бульвар 800-л 2 - перезагрузка по питанию,-----,, ,Троицкий
2091,2022-04-20 13:50:37.000000,Изменение настроек на 192.168.47.190 (Bufeeva 12),-----,,Port 21 enabled by boss,Троицкий
2092,2022-04-20 14:09:17.000000,Пирочи 5а - пропал линк,Федосеев,14:25,Не было электричества,Троицкий
2093,2022-04-20 14:39:19.000000,Установлен новый коммутатор Луговая 24 (49.95),-----,, ,Троицкий
2094,2022-04-20 14:54:08.000000,Изменение настроек на 192.168.49.89 (Shurovskaya 47),-----,,delete acl from free port,Троицкий
2095,2022-04-20 15:52:26.000000,Подключение 51535 (Shurovskaya 47) - komarov,-----,,192.168.49.89 порт 1 кабель 65 м,Троицкий
2096,2022-04-20 16:03:32.000000,Изменение настроек на 192.168.57.238 (Lenina 56),-----,,13608 force 10M speed on flapping port,Троицкий
2097,2022-04-20 16:18:03.000000,Изменение настроек на 192.168.60.228 (Dev. Pole 11 4p),-----,,59557 restore port erdakiy,Троицкий
2098,2022-04-20 16:45:31.000000,Расторжение 16828 (Zelenaya 12 9p),-----,,192.168.58.200 port 12,Троицкий
2099,2022-04-20 16:46:32.000000,Расторжение 26902 (Kozlova 114),-----,,192.168.49.110 port 6,Троицкий
2100,2022-04-20 16:47:25.000000,Расторжение 26127 (Dzerzhinskogo 5),-----,,192.168.57.55 port 15,Троицкий
2101,2022-04-20 16:48:08.000000,Расторжение 33670 (Sosnoviy bor 73),-----,,192.168.59.223 port 11,Троицкий
2102,2022-04-20 16:48:22.000000,Расторжение 33686 (Sergievskiy Yubileynaya 1),-----,,192.168.60.112 port 15,Троицкий
2103,2022-04-20 16:49:36.000000,Расторжение 29281 (Kalinina 34),-----,,192.168.49.77 port 9,Троицкий
2104,2022-04-20 16:50:26.000000,Расторжение 26261 (Krasina 48 abonentskiy),-----,,192.168.47.108 port 7,Троицкий
2105,2022-04-20 16:50:42.000000,Расторжение 25158 (Lenina 77 4p),-----,,192.168.57.196 port 17,Троицкий
2106,2022-04-20 16:51:13.000000,Расторжение 29570 (Makeeva 9),-----,,192.168.58.124 port 20,Троицкий
2107,2022-04-20 16:52:03.000000,Расторжение 29841 (Kirova 80 2p),-----,,192.168.60.12 port 6,Троицкий
2108,2022-04-20 16:52:17.000000,Расторжение 27991 (Yana Grunta 5),-----,,192.168.60.130 port 14,Троицкий
2109,2022-04-20 16:52:32.000000,Расторжение 25329 (Kirova 84 3p),-----,,192.168.49.99 port 2,Троицкий
2110,2022-04-20 16:52:50.000000,Расторжение 12841 (Polyanskaya 25 4p),-----,,192.168.59.128 port 1,Троицкий
2111,2022-04-20 16:53:08.000000,Расторжение 33821 (Akatievo 17),-----,,192.168.47.117 port 6,Троицкий
2112,2022-04-20 16:53:22.000000,Расторжение 24593 (Okskiy 20),-----,,192.168.47.93 port 6,Троицкий
2113,2022-04-20 16:53:36.000000,Расторжение 27081 (Kirova 84 2p),-----,,192.168.49.163 port 6,Троицкий
2114,2022-04-20 16:53:51.000000,Расторжение 29724 (Dzerzhinskogo 10 3p),-----,,192.168.60.205 port 11,Троицкий
2115,2022-04-20 16:55:30.000000,Расторжение 22255 (Lartsevy Polyany 6),-----,,192.168.60.216 port 2,Троицкий
2116,2022-04-20 17:29:03.000000,Изменение настроек на 192.168.47.204 (Okt. Rev. 221),-----,,24040 add missing acl,Троицкий
2117,2022-04-20 20:29:15.000000,Сосновый бор - перезагрузка радио со стороны Строймонтажа,-----,,Проблема с прошивкой радио,Троицкий
2118,2022-04-20 20:31:56.000000,Retn достиг 5 Гб/с,Трушин,, ,Троицкий
2119,2022-04-20 22:02:30.000000,Изменение настроек на 192.168.57.122 (Lenina 67 2p),-----,,11501 enable autodowngrade speed on flapping port,Троицкий
2120,2022-04-20 22:35:19.000000,"Радужный 3 - 8, 19 - перезагрузка по питанию",-----,, ,Троицкий
2121,2022-04-20 22:47:48.000000,"Проводник, Новая 14 - сначала перезагрузка по питанию, потом пропал линк.",-----,, ,Троицкий
2122,2022-04-20 23:00:01.000000,Дежурство сдал,-----,, ,Троицкий
2123,2022-04-21 06:56:21.000000,Заступил на дежурство,-----,, ,Кочеров
2124,2022-04-21 09:07:08.000000,"Не работает Дзержинского 5, Окт.Рев 402,404",Федосеев,14:20, Работы электриков до 17:00,Кочеров
2125,2022-04-21 23:00:25.000000,Дежурство сдал,-----,, ,Кочеров
2126,2022-04-22 06:59:36.000000,Заступил на дежурство,-----,, ,Корнеев
2127,2022-04-22 21:32:56.000000,Не работает Окский 24-2,-----,21:44, ,Корнеев
2128,2022-04-22 23:00:32.000000,Дежурство сдал,-----,, ,Корнеев
2129,2022-04-23 07:05:00.000000,Заступил на дежурство,-----,, ,Кочеров
2130,2022-04-23 23:00:13.000000,Дежурство сдал,-----,, ,Кочеров
2131,2022-04-24 06:56:03.000000,Изменение настроек на 192.168.60.216 (Lartsevy Polyany 6),-----,,34875 force 10M speed on flapping port,Троицкий
2132,2022-04-24 07:00:01.000000,Заступил на дежурство,-----,, ,Троицкий
2133,2022-04-24 09:59:58.000000,23.04.2022 в 16.35 перестал работать вентилятор на 57.109 (Окский 24),-----,, ,Троицкий
2134,2022-04-24 11:00:28.000000,Изменение настроек на 192.168.57.193 (Dzerzhinskogo 13),-----,,28156 force 10M speed on flapping port,Троицкий
2135,2022-04-24 13:26:39.000000,Ларцевы поляны 16 - пропал линк,-----,13:30,Не было электричества,Троицкий
2136,2022-04-24 13:29:42.000000,Ленина 79 (49.101) - растут ошибки на приходящем порту,-----,, ,Троицкий
2137,2022-04-24 14:00:50.000000,Изменение настроек на 192.168.47.33 (Dev. Pole 27),-----,,59200 force 10M speed on flapping port,Троицкий
2138,2022-04-24 15:33:13.000000,Бульвар 800-летия 13 2п (60.248) - растут ошибки на приходящем порту,-----,, ,Троицкий
2139,2022-04-24 19:23:26.000000,Изменение настроек на 192.168.58.127 (Kirova 2),-----,,19512 enable autodowngrade speed on flapping port,Троицкий
2140,2022-04-24 21:01:43.000000,Захарова 10 к2 1п - перезагрузка,-----,,System re-start reason: CPU exception,Троицкий
2141,2022-04-24 21:36:36.000000,Бульвар 800-летия 15 2п (60.249) - растут ошибки на 27 порту (туда подключен Бульвар 800-л 13 2п (60.248)),-----,, ,Троицкий
2142,2022-04-24 23:00:01.000000,Дежурство сдал,-----,, ,Троицкий
2143,2022-04-25 06:57:54.000000,Заступил на дежурство,-----,, ,Корнеев
2144,2022-04-25 23:00:03.000000,Дежурство сдал,-----,, ,Корнеев
2145,2022-04-26 06:52:46.000000,Заступил на дежурство,-----,, ,Кочеров
2146,2022-04-26 07:08:36.000000,Не работает АК1417,-----,07:49, ,Кочеров
2147,2022-04-26 11:33:06.000000,Не работает Свободы 1а,Панин,12:56, ,Кочеров
2148,2022-04-26 20:01:54.000000,"Не работает Голутвин,Гагарина,Дев поле 2Д,Пионерская 25",-----,," Флудили порты из перечисленных гигабитников. Отключил порты на гигабитниках  49.239 порт 4,, 49.117 порт 4.  60.169 отключил  27 порт
27.04.2022 По приходу специалистов на работу, все проверить",Кочеров
2149,2022-04-26 21:02:37.000000,ТТК привысил отметку 5 Гбит,Трушин,21:09, ,Кочеров
2150,2022-04-26 23:00:12.000000,Дежурство сдал,-----,, ,Кочеров
2151,2022-04-27 06:56:57.000000,Включил 4 порт 47.239 - флуда нет,-----,, ,Троицкий
2152,2022-04-27 06:58:20.000000,Включил 4 порт 49.117 - флуда нет,-----,,"Изначально линк не поднялся, помогла перезагрузка 28 порта 58.33",Троицкий
2153,2022-04-27 07:00:01.000000,Заступил на дежурство,-----,, ,Троицкий
2154,2022-04-27 07:00:12.000000,Включил 27 порт 60.169 - флуда  нет,-----,, ,Троицкий
2155,2022-04-27 07:22:13.000000,Изменение настроек на 192.168.57.39 (Dzerzhinskogo 4),-----,,51045 add missing acl,Троицкий
2156,2022-04-27 08:01:17.000000,Изменение настроек на 192.168.59.27 (Dzerzhinskogo 76 4p),-----,,18808 enable autodowngrade speed on flapping port,Троицкий
2157,2022-04-27 08:50:36.000000,Ленина 67 2п - пропали линки с двух сторон,Федосеев,09:15,"Не было электричества.
После восстановления не поднялся линк между 57.122 и 60.37. Помогла перезагрузка 25 порта 57.122",Троицкий
2158,2022-04-27 08:52:50.000000,Ленина 79 (49.101) - растут ошибки на приходящем порту,-----,, ,Троицкий
2159,2022-04-27 08:57:41.000000,Калинина 36 - пропал линк,Федосеев,09:39,"Запустил Калинина 34а со стороны Калинина 35 (58.215:27 58.189:10)
Нет электричества до окончания работ.",Троицкий
2160,2022-04-27 09:44:30.000000,Левшина 19а - кратковременно падал радио линк,Панин,, ,Троицкий
2161,2022-04-27 09:46:44.000000,Подключение 60107 (Filina 2) - labzin,-----,,192.168.47.47 порт 13 кабель 49 м,Троицкий
2162,2022-04-27 10:04:22.000000,Подключение 15897 (Lenina 72) - komarov,-----,,192.168.58.181 порт 3 кабель 53 м,Троицкий
2163,2022-04-27 11:00:18.000000,Подключение 51798 (Yuzhnaya 9) - labzin,-----,,192.168.47.56 порт 8 кабель 66 м,Троицкий
2164,2022-04-27 11:15:27.000000,Подключение 15904 (Frunze 39a 2p) - komarov,-----,,192.168.59.127 порт 21 кабель 60 м,Троицкий
2165,2022-04-27 12:13:27.000000,Подключение 15704 (Krasina 47) - komarov,-----,,192.168.49.149 порт 1 кабель 19 м,Троицкий
2166,2022-04-27 12:19:31.000000,Изменение настроек на 192.168.59.191 (Astahova 15),-----,,23046 force 10M speed on flapping port,Троицкий
2167,2022-04-27 12:46:49.000000,Изменение настроек на 192.168.58.112 (Kolomenskaya 4),-----,,55578 enable autodowngrade speed on flapping port,Троицкий
2168,2022-04-27 14:02:30.000000,Подключение 15896 (Sportivnaya 120a) - erdakiy,-----,,192.168.57.116 порт 10 кабель 70 м,Троицкий
2169,2022-04-27 14:15:21.000000,О. Р. 402 - перезагрузка по питанию,-----,, ,Троицкий
2170,2022-04-27 17:18:12.000000,Изменение настроек на 192.168.47.33 (Dev. Pole 27),-----,,59200 restore port emelyanov,Троицкий
2171,2022-04-27 19:52:57.000000,Подключение 51800 (Zaharova 16 k1 11et) - emelyanov,-----,,192.168.49.230 порт 5 кабель 40 м,Троицкий
